HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458107.62356,2017-12-20.1207126,bj,1.52,17.698,17.414,0.169,0.393,0.061,g
2458107.62477,2017-12-20.1219290,bj,1.56,17.758,17.567,0.184,0.341,0.057,g
2458107.62600,2017-12-20.1231469,bj,1.64,17.811,17.329,0.140,0.425,0.055,g
2458107.74979,2017-12-20.2469491,br,1.63,17.672,17.177,0.139,0.489,0.062,g
2458107.75124,2017-12-20.2484020,br,1.51,17.865,17.077,0.106,0.536,0.052,g
2458107.75260,2017-12-20.2497612,br,1.54,17.751,17.092,0.119,0.529,0.058,g
2458108.43103,2017-12-20.9282377,bn,2.08,17.873,17.228,0.121,0.466,0.052,g
2458108.43225,2017-12-20.9294545,bn,2.03,17.842,17.157,0.116,0.498,0.053,g
2458108.43346,2017-12-20.9306619,bn,1.99,17.728,17.075,0.120,0.537,0.059,g
2458108.61999,2017-12-21.1172090,bj,2.01,17.605,17.129,0.141,0.511,0.066,g
2458108.62122,2017-12-21.1184363,bj,2.01,17.636,17.130,0.137,0.510,0.064,g
2458108.62245,2017-12-21.1196642,bj,2.00,17.615,17.185,0.147,0.485,0.065,g
2458109.62752,2017-12-22.1247960,bj,2.20,99.990,99.990,99.990,99.990,99.990,g
2458109.62875,2017-12-22.1260208,bj,2.25,99.990,99.990,99.990,99.990,99.990,g
2458109.62997,2017-12-22.1272432,bj,2.22,99.990,99.990,99.990,99.990,99.990,g
2458110.60965,2017-12-23.1069973,br,2.04,99.990,99.990,99.990,99.990,99.990,g
2458110.61087,2017-12-23.1082084,br,2.03,99.990,99.990,99.990,99.990,99.990,g
2458110.61212,2017-12-23.1094649,br,2.02,99.990,99.990,99.990,99.990,99.990,g
2458110.61983,2017-12-23.1171613,bj,1.73,17.620,17.174,0.145,0.491,0.065,g
2458110.62104,2017-12-23.1183759,bj,2.02,17.524,17.049,0.141,0.550,0.071,g
2458110.62226,2017-12-23.1195960,bj,1.73,17.696,17.221,0.141,0.470,0.061,g
2458111.59156,2017-12-24.0889561,bj,1.72,17.528,>17.528,99.990,0.353,0.071,g
2458111.59277,2017-12-24.0901741,bj,1.68,17.599,17.233,0.156,0.464,0.066,g
2458111.59401,2017-12-24.0914141,bj,1.60,17.513,17.220,0.167,0.470,0.072,g
2458112.39992,2017-12-24.8973709,bn,1.70,17.703,17.162,0.133,0.496,0.060,g
2458112.40113,2017-12-24.8985800,bn,1.88,17.704,16.992,0.114,0.580,0.060,g
2458112.40235,2017-12-24.8997965,bn,2.14,17.709,17.163,0.132,0.495,0.060,g
2458112.58471,2017-12-25.0821851,br,1.71,17.224,17.075,0.191,0.537,0.094,g
2458112.58593,2017-12-25.0833976,br,1.61,17.173,17.103,0.205,0.523,0.098,g
2458112.58715,2017-12-25.0846168,br,1.66,17.235,>17.235,99.990,0.447,0.093,g
2458113.35815,2017-12-25.8556613,bn,1.77,99.990,99.990,99.990,99.990,99.990,g
2458113.35937,2017-12-25.8568790,bn,1.90,17.666,17.242,0.148,0.461,0.062,g
2458113.36057,2017-12-25.8580871,bn,1.68,17.487,17.270,0.179,0.449,0.073,g
2458113.57798,2017-12-26.0755101,br,1.53,17.119,>17.119,99.990,0.480,0.103,g
2458113.57920,2017-12-26.0767224,br,1.57,17.138,>17.138,99.990,0.298,0.101,g
2458113.58042,2017-12-26.0779438,br,1.53,17.117,>17.117,99.990,0.406,0.103,g
2458114.60028,2017-12-27.0978700,br,1.47,16.546,>16.546,99.990,0.851,0.175,g
2458114.60150,2017-12-27.0990901,br,1.50,16.951,>16.951,99.990,0.476,0.120,g
2458114.60271,2017-12-27.1003047,br,1.43,16.851,>16.851,99.990,0.331,0.132,g
2458115.59698,2017-12-28.0946446,br,1.60,16.701,>16.701,99.990,0.020,0.152,g
2458115.59819,2017-12-28.0958572,br,1.61,16.871,>16.871,99.990,0.352,0.130,g
2458115.59942,2017-12-28.0970777,br,1.48,16.699,>16.699,99.990,0.505,0.152,g
2458116.34400,2017-12-28.8417134,bn,1.67,17.063,>17.063,99.990,0.201,0.109,g
2458116.34550,2017-12-28.8432043,bn,1.60,16.959,>16.959,99.990,0.186,0.119,g
2458116.34687,2017-12-28.8445753,bn,1.54,16.970,16.870,0.200,0.649,0.118,g
2458116.57004,2017-12-29.0677609,bj,2.26,99.990,99.990,99.990,99.990,99.990,g
2458116.57126,2017-12-29.0689819,bj,2.24,99.990,99.990,99.990,99.990,99.990,g
2458116.57249,2017-12-29.0702093,bj,2.22,99.990,99.990,99.990,99.990,99.990,g
2458117.40807,2017-12-29.9058552,bn,1.51,16.666,>16.666,99.990,0.167,0.157,g
2458117.72599,2017-12-30.2238006,br,1.62,16.413,>16.413,99.990,0.533,0.198,g
2458117.72747,2017-12-30.2252826,br,1.54,16.394,>16.394,99.990,0.455,0.201,g
2458117.72887,2017-12-30.2266736,br,1.59,16.328,>16.328,99.990,0.051,0.214,g
2458118.75832,2017-12-31.2561906,br,1.87,15.960,>15.960,99.990,0.579,0.300,g
2458118.75953,2017-12-31.2574127,br,1.79,15.826,>15.826,99.990,0.185,0.339,g
2458118.76076,2017-12-31.2586401,br,1.74,16.052,>16.052,99.990,0.914,0.276,g
2458120.60957,2018-01-02.1075726,br,1.84,16.026,>16.026,99.990,0.931,0.282,g
2458120.61079,2018-01-02.1087932,br,1.76,15.916,>15.916,99.990,0.421,0.312,g
2458120.61200,2018-01-02.1100087,br,1.81,15.981,>15.981,99.990,0.541,0.294,g
2458120.73316,2018-01-02.2311692,bb,1.99,15.728,>15.728,99.990,-0.134,0.392,V
2458120.73449,2018-01-02.2324979,bb,1.95,15.932,>15.932,99.990,-0.627,0.325,V
2458120.73597,2018-01-02.2339849,bb,1.98,15.896,>15.896,99.990,0.800,0.336,V
2458121.40486,2018-01-02.9029180,bn,1.94,16.593,>16.593,99.990,0.591,0.167,g
2458121.40606,2018-01-02.9041252,bn,1.77,16.452,>16.452,99.990,0.540,0.191,g
